"loan_date","est_yield","est_loss","est_return","rating","year"
2014-01-28,0.1121,0.0424,0.0697,"B","2014"
2014-02-20,0.11932,0.0474,0.07192,"B","2014"
2014-02-11,0.11567,0.0449,0.07077,"B","2014"
2014-02-05,0.22987,0.1325,0.09737,"E","2014"
2014-02-19,0.11567,0.0449,0.07077,"B","2014"
2014-02-19,0.11932,0.0474,0.07192,"B","2014"
2014-01-14,0.18828,0.1025,0.08578,"D","2014"
2014-03-05,0.16554,0.0874,0.07814,"C","2014"
2014-01-22,0.17274,0.0899,0.08284,"C","2014"
2014-01-28,0.08058,0.0249,0.05568,"A","2014"
2014-02-19,0.06919,0.0199,0.04929,"AA","2014"
2014-02-13,0.09071,0.0299,0.06081,"A","2014"
2014-02-13,0.12898,0.0549,0.07408,"B","2014"
2014-01-03,0.14814,0.0699,0.07824,"C","2014"
2014-03-11,0.11455,0.0474,0.06715,"B","2014"
2014-02-19,0.09628,0.0324,0.06388,"A","2014"
2014-01-28,0.19571,0.1075,0.08821,"D","2014"
2014-02-14,0.13953,0.0624,0.07713,"C","2014"
2014-02-12,0.06546,0.0174,0.04806,"AA","2014"
2014-01-23,0.12898,0.0549,0.07408,"B","2014"
2014-01-03,0.20961,0.1175,0.09211,"D","2014"
2014-01-07,0.11932,0.0474,0.07192,"B","2014"
2014-02-19,0.12898,0.0549,0.07408,"B","2014"
2014-03-07,0.14089,0.0674,0.07349,"C","2014"
2014-01-27,0.25006,0.1475,0.10256,"E","2014"
2014-03-10,0.10731,0.0424,0.06491,"B","2014"
2014-01-08,0.13203,0.0574,0.07463,"B","2014"
2014-02-06,0.09628,0.0324,0.06388,"A","2014"
2014-02-12,0.1121,0.0424,0.0697,"B","2014"
2014-01-29,0.15767,0.0774,0.08027,"C","2014"
2014-01-24,0.09628,0.0324,0.06388,"A","2014"
2014-03-04,0.14695,0.0724,0.07455,"C","2014"
2014-03-07,0.1971,0.1125,0.0846,"D","2014"
2014-02-27,0.09796,0.0349,0.06306,"A","2014"
2014-01-08,0.09989,0.0349,0.06499,"A","2014"
2014-01-14,0.08619,0.0274,0.05879,"A","2014"
2014-02-11,0.1264,0.0524,0.074,"B","2014"
2014-01-16,0.1762,0.0925,0.0837,"D","2014"
2014-03-11,0.14345,0.0699,0.07355,"C","2014"
2014-02-19,0.09989,0.0349,0.06499,"A","2014"
2014-02-19,0.07582,0.0224,0.05342,"A","2014"
2014-01-21,0.07582,0.0224,0.05342,"A","2014"
2014-01-22,0.14256,0.0649,0.07766,"C","2014"
2014-01-07,0.109,0.0399,0.0691,"A","2014"
2014-01-28,0.1121,0.0424,0.0697,"B","2014"
2014-02-13,0.12898,0.0549,0.07408,"B","2014"
2014-02-11,0.16463,0.0824,0.08223,"C","2014"
2014-01-22,0.17274,0.0899,0.08284,"C","2014"
2014-01-28,0.08619,0.0274,0.05879,"A","2014"
2014-01-22,0.14256,0.0649,0.07766,"C","2014"
2014-02-27,0.2455,0.1475,0.098,"E","2014"
2014-01-06,0.1121,0.0424,0.0697,"B","2014"
2014-01-02,0.1264,0.0524,0.074,"B","2014"
2014-01-02,0.17274,0.0899,0.08284,"C","2014"
2014-01-30,0.14256,0.0649,0.07766,"C","2014"
2014-01-02,0.10446,0.0374,0.06706,"A","2014"
2014-02-07,0.15767,0.0774,0.08027,"C","2014"
2014-01-14,0.15163,0.0724,0.07923,"C","2014"
2014-01-24,0.06546,0.0174,0.04806,"AA","2014"
2014-01-17,0.11567,0.0449,0.07077,"B","2014"
2014-01-17,0.18224,0.0975,0.08474,"D","2014"
2014-01-13,0.13507,0.0599,0.07517,"B","2014"
2014-01-21,0.13507,0.0599,0.07517,"B","2014"
2014-02-28,0.08619,0.0274,0.05879,"A","2014"
2014-01-17,0.22987,0.1325,0.09737,"E","2014"
2014-02-11,0.10446,0.0374,0.06706,"A","2014"
2014-01-21,0.06919,0.0199,0.04929,"AA","2014"
2014-02-24,0.13953,0.0624,0.07713,"C","2014"
2014-01-17,0.19571,0.1075,0.08821,"D","2014"
2014-03-04,0.14695,0.0724,0.07455,"C","2014"
2014-02-12,0.13507,0.0599,0.07517,"B","2014"
2014-02-12,0.13507,0.0599,0.07517,"B","2014"
2014-01-27,0.21664,0.1225,0.09414,"E","2014"
2014-03-06,0.06546,0.0174,0.04806,"AA","2014"
2014-03-11,0.05501,0.0124,0.04261,"AA","2014"
2014-03-05,0.14089,0.0674,0.07349,"C","2014"
2014-02-11,0.09989,0.0349,0.06499,"A","2014"
2014-02-13,0.12334,0.0499,0.07344,"B","2014"
2014-01-06,0.2237,0.1275,0.0962,"E","2014"
2014-03-10,0.06546,0.0174,0.04806,"AA","2014"
2014-01-28,0.06919,0.0199,0.04929,"AA","2014"
2014-02-04,0.1264,0.0524,0.074,"B","2014"
2014-02-04,0.14814,0.0699,0.07824,"C","2014"
2014-01-07,0.13953,0.0624,0.07713,"C","2014"
2014-01-03,0.17019,0.0874,0.08279,"C","2014"
2014-02-28,0.15163,0.0724,0.07923,"C","2014"
2014-01-14,0.08619,0.0274,0.05879,"A","2014"
2014-03-05,0.11932,0.0474,0.07192,"B","2014"
2014-01-16,0.13953,0.0624,0.07713,"C","2014"
2014-01-15,0.22987,0.1325,0.09737,"E","2014"
2014-03-11,0.14345,0.0699,0.07355,"C","2014"
2014-02-06,0.14559,0.0674,0.07819,"C","2014"
2014-02-10,0.10446,0.0374,0.06706,"A","2014"
2014-03-03,0.15044,0.0749,0.07554,"C","2014"
2014-01-28,0.23608,0.1375,0.09858,"E","2014"
2014-02-20,0.12334,0.0499,0.07344,"B","2014"
2014-02-21,0.09071,0.0299,0.06081,"A","2014"
2014-01-22,0.06919,0.0199,0.04929,"AA","2014"
2014-01-28,0.08619,0.0274,0.05879,"A","2014"
2014-03-07,0.153,0.0774,0.0756,"C","2014"
2014-02-12,0.13507,0.0599,0.07517,"B","2014"
2014-01-16,0.1121,0.0424,0.0697,"B","2014"
2014-03-10,0.13785,0.0649,0.07295,"C","2014"
2014-02-24,0.20961,0.1175,0.09211,"D","2014"
2014-03-05,0.11858,0.0499,0.06868,"B","2014"
2014-01-03,0.11932,0.0474,0.07192,"B","2014"
2014-02-06,0.18828,0.1025,0.08578,"D","2014"
2014-02-18,0.09989,0.0349,0.06499,"A","2014"
2014-01-09,0.17274,0.0899,0.08284,"C","2014"
2014-02-19,0.12898,0.0549,0.07408,"B","2014"
2014-02-18,0.11932,0.0474,0.07192,"B","2014"
2014-02-11,0.17019,0.0874,0.08279,"C","2014"
2014-02-03,0.17274,0.0899,0.08284,"C","2014"
2014-02-11,0.15767,0.0774,0.08027,"C","2014"
2014-02-19,0.17274,0.0899,0.08284,"C","2014"
2014-01-08,0.05501,0.0124,0.04261,"AA","2014"
2014-02-12,0.06546,0.0174,0.04806,"AA","2014"
2014-01-29,0.15512,0.0749,0.08022,"C","2014"
2014-02-11,0.13507,0.0599,0.07517,"B","2014"
2014-01-09,0.09989,0.0349,0.06499,"A","2014"
2014-01-22,0.1121,0.0424,0.0697,"B","2014"
2014-01-21,0.11932,0.0474,0.07192,"B","2014"
2014-01-23,0.15767,0.0774,0.08027,"C","2014"
2014-01-24,0.16717,0.0849,0.08227,"C","2014"
2014-01-02,0.1121,0.0424,0.0697,"B","2014"
2014-01-16,0.11932,0.0474,0.07192,"B","2014"
2014-01-31,0.10446,0.0374,0.06706,"A","2014"
2014-03-07,0.15044,0.0749,0.07554,"C","2014"
2014-01-09,0.09628,0.0324,0.06388,"A","2014"
2014-01-22,0.16463,0.0824,0.08223,"C","2014"
2014-01-24,0.1264,0.0524,0.074,"B","2014"
2014-01-02,0.109,0.0399,0.0691,"A","2014"
2014-01-23,0.13507,0.0599,0.07517,"B","2014"
2014-03-10,0.23152,0.1375,0.09402,"E","2014"
2014-02-11,0.06044,0.0149,0.04554,"AA","2014"
2014-03-04,0.06919,0.0199,0.04929,"AA","2014"
2014-01-10,0.22987,0.1325,0.09737,"E","2014"
2014-01-29,0.19571,0.1075,0.08821,"D","2014"
2014-02-07,0.16717,0.0849,0.08227,"C","2014"
2014-02-27,0.1681,0.0899,0.0782,"C","2014"
2014-02-11,0.10446,0.0374,0.06706,"A","2014"
2014-01-22,0.13953,0.0624,0.07713,"C","2014"
2014-02-19,0.1762,0.0925,0.0837,"D","2014"
2014-03-10,0.07533,0.0224,0.05293,"A","2014"
2014-02-12,0.25006,0.1475,0.10256,"E","2014"
2014-02-10,0.1121,0.0424,0.0697,"B","2014"
2014-01-30,0.14814,0.0699,0.07824,"C","2014"
2014-01-31,0.13203,0.0574,0.07463,"B","2014"
2014-03-03,0.1681,0.0899,0.0782,"C","2014"
2014-01-14,0.25006,0.1475,0.10256,"E","2014"
2014-03-07,0.10157,0.0374,0.06417,"A","2014"
2014-01-13,0.06044,0.0149,0.04554,"AA","2014"
2014-03-11,0.10731,0.0424,0.06491,"B","2014"
2014-02-07,0.22987,0.1325,0.09737,"E","2014"
2014-02-26,0.13953,0.0624,0.07713,"C","2014"
2014-01-09,0.1121,0.0424,0.0697,"B","2014"
2014-02-06,0.13203,0.0574,0.07463,"B","2014"
2014-02-27,0.17157,0.0925,0.07907,"D","2014"
2014-02-10,0.14814,0.0699,0.07824,"C","2014"
2014-01-28,0.10446,0.0374,0.06706,"A","2014"
2014-01-21,0.12334,0.0499,0.07344,"B","2014"
2014-01-13,0.11932,0.0474,0.07192,"B","2014"
2014-01-28,0.15512,0.0749,0.08022,"C","2014"
2014-01-13,0.23608,0.1375,0.09858,"E","2014"
2014-03-03,0.15695,0.0799,0.07705,"C","2014"
2014-03-06,0.15044,0.0749,0.07554,"C","2014"
2014-01-06,0.18224,0.0975,0.08474,"D","2014"
2014-02-28,0.14089,0.0674,0.07349,"C","2014"
2014-01-09,0.1762,0.0925,0.0837,"D","2014"
2014-03-11,0.10516,0.0399,0.06526,"A","2014"
2014-01-30,0.06919,0.0199,0.04929,"AA","2014"
2014-02-06,0.11932,0.0474,0.07192,"B","2014"
2014-02-06,0.09989,0.0349,0.06499,"A","2014"
2014-02-05,0.13953,0.0624,0.07713,"C","2014"
2014-02-10,0.1762,0.0925,0.0837,"D","2014"
2014-03-03,0.19111,0.1075,0.08361,"D","2014"
2014-02-28,0.23152,0.1375,0.09402,"E","2014"
2014-01-14,0.10446,0.0374,0.06706,"A","2014"
2014-01-28,0.07582,0.0224,0.05342,"A","2014"
2014-02-18,0.13953,0.0624,0.07713,"C","2014"
2014-01-17,0.10446,0.0374,0.06706,"A","2014"
2014-01-16,0.12334,0.0499,0.07344,"B","2014"
2014-01-28,0.1121,0.0424,0.0697,"B","2014"
2014-03-05,0.05,0.0074,0.0426,"AA","2014"
2014-01-09,0.12898,0.0549,0.07408,"B","2014"
2014-01-02,0.10446,0.0374,0.06706,"A","2014"
2014-03-11,0.1681,0.0899,0.0782,"C","2014"
2014-01-23,0.13507,0.0599,0.07517,"B","2014"
2014-02-20,0.15767,0.0774,0.08027,"C","2014"
2014-03-07,0.20503,0.1175,0.08753,"D","2014"
2014-02-12,0.06546,0.0174,0.04806,"AA","2014"
2014-01-17,0.13203,0.0574,0.07463,"B","2014"
2014-01-24,0.1121,0.0424,0.0697,"B","2014"
2014-01-27,0.20961,0.1175,0.09211,"D","2014"
2014-01-15,0.15512,0.0749,0.08022,"C","2014"
2014-03-10,0.12165,0.0524,0.06925,"B","2014"
2014-02-27,0.09531,0.0324,0.06291,"A","2014"
2014-02-12,0.08619,0.0274,0.05879,"A","2014"
2014-01-09,0.12334,0.0499,0.07344,"B","2014"
2014-02-06,0.17274,0.0899,0.08284,"C","2014"
2014-01-28,0.1264,0.0524,0.074,"B","2014"
2014-01-23,0.16463,0.0824,0.08223,"C","2014"
2014-02-11,0.08058,0.0249,0.05568,"A","2014"
2014-01-15,0.06546,0.0174,0.04806,"AA","2014"
2014-01-07,0.10446,0.0374,0.06706,"A","2014"
2014-01-23,0.13507,0.0599,0.07517,"B","2014"
2014-02-21,0.06919,0.0199,0.04929,"AA","2014"
2014-02-04,0.14814,0.0699,0.07824,"C","2014"
2014-02-21,0.25681,0.1525,0.10431,"HR","2014"
2014-03-04,0.16554,0.0874,0.07814,"C","2014"
2014-01-07,0.11932,0.0474,0.07192,"B","2014"
2014-02-06,0.17019,0.0874,0.08279,"C","2014"
2014-01-22,0.11567,0.0449,0.07077,"B","2014"
2014-02-11,0.13203,0.0574,0.07463,"B","2014"
2014-01-10,0.16463,0.0824,0.08223,"C","2014"
2014-02-12,0.08619,0.0274,0.05879,"A","2014"
2014-03-07,0.07533,0.0224,0.05293,"A","2014"
2014-02-06,0.1264,0.0524,0.074,"B","2014"
2014-01-21,0.10446,0.0374,0.06706,"A","2014"
2014-01-24,0.10446,0.0374,0.06706,"A","2014"
2014-01-24,0.14256,0.0649,0.07766,"C","2014"
2014-02-11,0.16463,0.0824,0.08223,"C","2014"
2014-01-27,0.10446,0.0374,0.06706,"A","2014"
2014-02-18,0.08058,0.0249,0.05568,"A","2014"
2014-02-26,0.13953,0.0624,0.07713,"C","2014"
2014-01-08,0.16717,0.0849,0.08227,"C","2014"
2014-02-21,0.08619,0.0274,0.05879,"A","2014"
2014-01-10,0.1264,0.0524,0.074,"B","2014"
2014-02-10,0.15163,0.0724,0.07923,"C","2014"
2014-03-11,0.17157,0.0925,0.07907,"D","2014"
2014-02-13,0.109,0.0399,0.0691,"A","2014"
2014-02-20,0.14814,0.0699,0.07824,"C","2014"
2014-01-15,0.09628,0.0324,0.06388,"A","2014"
2014-03-06,0.10157,0.0374,0.06417,"A","2014"
2014-02-20,0.17274,0.0899,0.08284,"C","2014"
2014-02-11,0.05501,0.0124,0.04261,"AA","2014"
2014-01-28,0.17274,0.0899,0.08284,"C","2014"
2014-01-09,0.08058,0.0249,0.05568,"A","2014"
2014-01-06,0.08619,0.0274,0.05879,"A","2014"
2014-02-11,0.09071,0.0299,0.06081,"A","2014"
2014-02-04,0.11567,0.0449,0.07077,"B","2014"
2014-01-09,0.25681,0.1525,0.10431,"HR","2014"
2014-02-07,0.14814,0.0699,0.07824,"C","2014"
2014-03-03,0.17157,0.0925,0.07907,"D","2014"
2014-02-24,0.16463,0.0824,0.08223,"C","2014"
2014-01-17,0.09989,0.0349,0.06499,"A","2014"
2014-01-31,0.06546,0.0174,0.04806,"AA","2014"
2014-03-10,0.1681,0.0899,0.0782,"C","2014"
2014-02-05,0.20961,0.1175,0.09211,"D","2014"
2014-01-15,0.13507,0.0599,0.07517,"B","2014"
2014-01-16,0.15512,0.0749,0.08022,"C","2014"
2014-01-22,0.14559,0.0674,0.07819,"C","2014"
2014-02-04,0.12334,0.0499,0.07344,"B","2014"
2014-03-04,0.09531,0.0324,0.06291,"A","2014"
2014-02-05,0.1121,0.0424,0.0697,"B","2014"
2014-01-21,0.13953,0.0624,0.07713,"C","2014"
2014-03-03,0.0796,0.0249,0.0547,"A","2014"
2014-02-03,0.12898,0.0549,0.07408,"B","2014"
2014-03-11,0.10731,0.0424,0.06491,"B","2014"
2014-02-14,0.17019,0.0874,0.08279,"C","2014"
2014-01-16,0.05,0.0074,0.0426,"AA","2014"
2014-01-27,0.18224,0.0975,0.08474,"D","2014"
2014-03-03,0.09796,0.0349,0.06306,"A","2014"
2014-02-20,0.20961,0.1175,0.09211,"D","2014"
2014-03-11,0.05501,0.0124,0.04261,"AA","2014"
2014-01-13,0.16463,0.0824,0.08223,"C","2014"
2014-01-22,0.06546,0.0174,0.04806,"AA","2014"
2014-01-02,0.22987,0.1325,0.09737,"E","2014"
2014-01-31,0.09989,0.0349,0.06499,"A","2014"
2014-02-25,0.12334,0.0499,0.07344,"B","2014"
2014-03-06,0.08974,0.0299,0.05984,"A","2014"
2014-01-28,0.06546,0.0174,0.04806,"AA","2014"
2014-02-19,0.12898,0.0549,0.07408,"B","2014"
2014-01-28,0.26913,0.1625,0.10663,"HR","2014"
2014-02-11,0.06546,0.0174,0.04806,"AA","2014"
2014-01-15,0.15767,0.0774,0.08027,"C","2014"
2014-01-23,0.16162,0.0799,0.08172,"C","2014"
2014-01-29,0.1121,0.0424,0.0697,"B","2014"
2014-02-03,0.11932,0.0474,0.07192,"B","2014"
2014-01-15,0.19571,0.1075,0.08821,"D","2014"
2014-02-18,0.12898,0.0549,0.07408,"B","2014"
2014-01-22,0.08058,0.0249,0.05568,"A","2014"
2014-02-03,0.14814,0.0699,0.07824,"C","2014"
2014-01-23,0.24313,0.1425,0.10063,"E","2014"
2014-01-16,0.20169,0.1125,0.08919,"D","2014"
2014-02-19,0.17274,0.0899,0.08284,"C","2014"
2014-02-18,0.23608,0.1375,0.09858,"E","2014"
2014-01-27,0.16717,0.0849,0.08227,"C","2014"
2014-02-11,0.15767,0.0774,0.08027,"C","2014"
2014-01-07,0.17274,0.0899,0.08284,"C","2014"
2014-01-27,0.09989,0.0349,0.06499,"A","2014"
2014-01-22,0.17274,0.0899,0.08284,"C","2014"
2014-01-08,0.07582,0.0224,0.05342,"A","2014"
2014-01-29,0.18828,0.1025,0.08578,"D","2014"
2014-01-02,0.06546,0.0174,0.04806,"AA","2014"
2014-01-27,0.13507,0.0599,0.07517,"B","2014"
2014-02-13,0.08058,0.0249,0.05568,"A","2014"
2014-01-14,0.14559,0.0674,0.07819,"C","2014"
2014-01-28,0.14559,0.0674,0.07819,"C","2014"
2014-02-21,0.09628,0.0324,0.06388,"A","2014"
2014-01-17,0.19571,0.1075,0.08821,"D","2014"
2014-01-15,0.14814,0.0699,0.07824,"C","2014"
2014-01-28,0.05221,0.0099,0.04231,"AA","2014"
2014-02-19,0.06919,0.0199,0.04929,"AA","2014"
2014-01-27,0.12898,0.0549,0.07408,"B","2014"
2014-02-03,0.18828,0.1025,0.08578,"D","2014"
2014-01-03,0.09628,0.0324,0.06388,"A","2014"
2014-01-22,0.1121,0.0424,0.0697,"B","2014"
2014-01-31,0.18224,0.0975,0.08474,"D","2014"
2014-03-04,0.14345,0.0699,0.07355,"C","2014"
2014-01-31,0.14814,0.0699,0.07824,"C","2014"
2014-03-07,0.10516,0.0399,0.06526,"A","2014"
2014-02-20,0.16463,0.0824,0.08223,"C","2014"
2014-01-15,0.06919,0.0199,0.04929,"AA","2014"
2014-02-20,0.22987,0.1325,0.09737,"E","2014"
2014-02-06,0.13507,0.0599,0.07517,"B","2014"
2014-01-29,0.15163,0.0724,0.07923,"C","2014"
2014-02-12,0.18224,0.0975,0.08474,"D","2014"
2014-01-31,0.11567,0.0449,0.07077,"B","2014"
2014-02-12,0.08058,0.0249,0.05568,"A","2014"
2014-02-04,0.12898,0.0549,0.07408,"B","2014"
2014-01-29,0.14256,0.0649,0.07766,"C","2014"
2014-01-07,0.10446,0.0374,0.06706,"A","2014"
2014-01-10,0.18828,0.1025,0.08578,"D","2014"
2014-02-26,0.15044,0.0749,0.07554,"C","2014"
2014-02-05,0.06919,0.0199,0.04929,"AA","2014"
2014-01-08,0.20961,0.1175,0.09211,"D","2014"
2014-02-19,0.16463,0.0824,0.08223,"C","2014"
2014-01-15,0.08619,0.0274,0.05879,"A","2014"
2014-03-03,0.1681,0.0899,0.0782,"C","2014"
2014-02-11,0.18828,0.1025,0.08578,"D","2014"
2014-01-15,0.12334,0.0499,0.07344,"B","2014"
2014-02-13,0.09989,0.0349,0.06499,"A","2014"
2014-03-10,0.08974,0.0299,0.05984,"A","2014"
2014-02-27,0.06044,0.0149,0.04554,"AA","2014"
2014-02-21,0.18224,0.0975,0.08474,"D","2014"
2014-01-03,0.17274,0.0899,0.08284,"C","2014"
2014-01-14,0.14814,0.0699,0.07824,"C","2014"
2014-01-10,0.09989,0.0349,0.06499,"A","2014"
2014-02-25,0.15997,0.0824,0.07757,"C","2014"
2014-02-12,0.14814,0.0699,0.07824,"C","2014"
2014-03-06,0.09796,0.0349,0.06306,"A","2014"
2014-03-10,0.09531,0.0324,0.06291,"A","2014"
2014-02-21,0.06546,0.0174,0.04806,"AA","2014"
2014-01-16,0.16162,0.0799,0.08172,"C","2014"
2014-01-03,0.05221,0.0099,0.04231,"AA","2014"
2014-02-20,0.10446,0.0374,0.06706,"A","2014"
2014-01-22,0.10446,0.0374,0.06706,"A","2014"
2014-03-04,0.13035,0.0599,0.07045,"B","2014"
2014-02-26,0.14345,0.0699,0.07355,"C","2014"
2014-01-30,0.15512,0.0749,0.08022,"C","2014"
2014-01-21,0.12334,0.0499,0.07344,"B","2014"
2014-01-14,0.12898,0.0549,0.07408,"B","2014"
2014-02-19,0.16717,0.0849,0.08227,"C","2014"
2014-01-08,0.11567,0.0449,0.07077,"B","2014"
2014-01-23,0.25006,0.1475,0.10256,"E","2014"
2014-01-02,0.109,0.0399,0.0691,"A","2014"
2014-03-03,0.0796,0.0249,0.0547,"A","2014"
2014-01-10,0.12898,0.0549,0.07408,"B","2014"
2014-02-19,0.15767,0.0774,0.08027,"C","2014"
2014-01-23,0.13953,0.0624,0.07713,"C","2014"
2014-02-04,0.08058,0.0249,0.05568,"A","2014"
2014-02-18,0.08619,0.0274,0.05879,"A","2014"
2014-01-27,0.06919,0.0199,0.04929,"AA","2014"
2014-02-19,0.25006,0.1475,0.10256,"E","2014"
2014-01-07,0.08058,0.0249,0.05568,"A","2014"
2014-01-28,0.09071,0.0299,0.06081,"A","2014"
2014-02-25,0.09628,0.0324,0.06388,"A","2014"
2014-01-03,0.06919,0.0199,0.04929,"AA","2014"
2014-02-13,0.09071,0.0299,0.06081,"A","2014"
2014-01-07,0.1762,0.0925,0.0837,"D","2014"
2014-02-19,0.05,0.0074,0.0426,"AA","2014"
2014-02-25,0.15163,0.0724,0.07923,"C","2014"
2014-03-07,0.14345,0.0699,0.07355,"C","2014"
2014-01-06,0.18224,0.0975,0.08474,"D","2014"
2014-01-06,0.18224,0.0975,0.08474,"D","2014"
2014-03-10,0.15044,0.0749,0.07554,"C","2014"
2014-02-26,0.18367,0.1025,0.08117,"D","2014"
2014-01-14,0.15767,0.0774,0.08027,"C","2014"
2014-01-09,0.26913,0.1625,0.10663,"HR","2014"
2014-01-10,0.08058,0.0249,0.05568,"A","2014"
2014-02-25,0.11567,0.0449,0.07077,"B","2014"
2014-02-25,0.19571,0.1075,0.08821,"D","2014"
2014-01-08,0.14559,0.0674,0.07819,"C","2014"
2014-01-28,0.09989,0.0349,0.06499,"A","2014"
2014-01-23,0.18224,0.0975,0.08474,"D","2014"
2014-01-22,0.16162,0.0799,0.08172,"C","2014"
2014-02-28,0.17762,0.0975,0.08012,"D","2014"
2014-01-17,0.14814,0.0699,0.07824,"C","2014"
2014-01-24,0.18828,0.1025,0.08578,"D","2014"
2014-01-23,0.06546,0.0174,0.04806,"AA","2014"
2014-01-17,0.11932,0.0474,0.07192,"B","2014"
2014-01-23,0.09071,0.0299,0.06081,"A","2014"
2014-01-06,0.07582,0.0224,0.05342,"A","2014"
2014-02-10,0.11567,0.0449,0.07077,"B","2014"
2014-01-28,0.09989,0.0349,0.06499,"A","2014"
2014-01-31,0.14559,0.0674,0.07819,"C","2014"
2014-02-07,0.12898,0.0549,0.07408,"B","2014"
2014-03-12,0.15695,0.0799,0.07705,"C","2014"
2014-01-17,0.09071,0.0299,0.06081,"A","2014"
2014-01-22,0.16463,0.0824,0.08223,"C","2014"
2014-01-13,0.2237,0.1275,0.0962,"E","2014"
2014-01-15,0.11932,0.0474,0.07192,"B","2014"
2014-03-04,0.09796,0.0349,0.06306,"A","2014"
2014-03-03,0.15997,0.0824,0.07757,"C","2014"
2014-02-19,0.15512,0.0749,0.08022,"C","2014"
2014-02-26,0.11455,0.0474,0.06715,"B","2014"
2014-01-09,0.18224,0.0975,0.08474,"D","2014"
2014-02-12,0.06919,0.0199,0.04929,"AA","2014"
2014-01-23,0.16463,0.0824,0.08223,"C","2014"
2014-01-14,0.12334,0.0499,0.07344,"B","2014"
2014-01-10,0.1264,0.0524,0.074,"B","2014"
2014-02-04,0.1264,0.0524,0.074,"B","2014"
2014-02-13,0.13953,0.0624,0.07713,"C","2014"
2014-01-02,0.11932,0.0474,0.07192,"B","2014"
2014-02-20,0.11567,0.0449,0.07077,"B","2014"
2014-03-03,0.11455,0.0474,0.06715,"B","2014"
2014-01-27,0.11567,0.0449,0.07077,"B","2014"
2014-01-29,0.12898,0.0549,0.07408,"B","2014"
2014-01-21,0.1264,0.0524,0.074,"B","2014"
2014-01-03,0.25006,0.1475,0.10256,"E","2014"
2014-02-19,0.10446,0.0374,0.06706,"A","2014"
2014-01-23,0.11932,0.0474,0.07192,"B","2014"
2014-02-18,0.11567,0.0449,0.07077,"B","2014"
2014-02-07,0.14256,0.0649,0.07766,"C","2014"
2014-01-13,0.09989,0.0349,0.06499,"A","2014"
2014-01-02,0.12898,0.0549,0.07408,"B","2014"
2014-02-03,0.15163,0.0724,0.07923,"C","2014"
2014-01-23,0.12898,0.0549,0.07408,"B","2014"
2014-03-05,0.1273,0.0574,0.0699,"B","2014"
2014-01-09,0.25006,0.1475,0.10256,"E","2014"
2014-01-08,0.12898,0.0549,0.07408,"B","2014"
2014-01-22,0.16717,0.0849,0.08227,"C","2014"
2014-02-05,0.08058,0.0249,0.05568,"A","2014"
2014-02-20,0.11567,0.0449,0.07077,"B","2014"
2014-01-15,0.16717,0.0849,0.08227,"C","2014"
2014-01-06,0.05501,0.0124,0.04261,"AA","2014"
2014-01-07,0.15163,0.0724,0.07923,"C","2014"
2014-01-28,0.08619,0.0274,0.05879,"A","2014"
2014-03-07,0.2253,0.1325,0.0928,"E","2014"
2014-02-11,0.13203,0.0574,0.07463,"B","2014"
2014-01-07,0.25006,0.1475,0.10256,"E","2014"
2014-01-14,0.12898,0.0549,0.07408,"B","2014"
2014-02-03,0.26913,0.1625,0.10663,"HR","2014"
2014-01-03,0.14814,0.0699,0.07824,"C","2014"
2014-02-18,0.14559,0.0674,0.07819,"C","2014"
